投稿日,タイトル,再生数
2017-10-06,目の前にシュークリームが置いてあったらYouTuberはどうする？,2604221
2017-10-05,虫眼鏡の車の鍵が何者かに持ち去られました,1113375
2017-10-03,東海オンエアの母親だけのお茶会をしたい,4042134
2017-10-01,てつや氏の昼ごはんの寿司が何者かに食われました,3763263
2017-09-30,｢カメラ壊れた｣｢家に侵入者がいます｣｢サブ100万人｣の３本です,1456927
2017-09-29,カメムシが寝ているてつやの顔に偶然止まりました,1133810
2017-09-28,番組に出演するのでラジオ局に声素材を送ってみました,351222
2017-09-27,【偽生放送】東海オンエア恋愛相談コーナー　フルver.,692883
2017-09-26,【てつやカッコイイ】東海オンエアの動画ができるまで,2881493
2017-09-25,とある有名YouTuberの闇を暴きそうになったけど勘違いでした,842829
2017-09-23,【りょうのギモン】怪奇！オンエアハウスに潜む謎の人影！！,2624178
2017-09-22,素人４人が台風の中テニスをするとこんなもんになります,721338
2017-09-21,【お値段はいくら？】レンタルDVDを１ヶ月延滞してしまった男がこちらです,3118367
2017-09-20,【閲覧は注意】男体盛りがお客さんを待つ間淡々と話す動画,1066054
2017-09-19,水風船投げ合ってキャッキャするやつ意外と盛り上がらない,884653
2017-09-17,みんなで土下座をしてまでやりたいことがあるようです,2773179
2017-09-16,急遽東海オンエアに新メンバーを入れることになったので会議しています,1454246
2017-09-15,深夜３時、メンバー全員集合のラーメン大戦争,3590146
2017-09-14,オンエアハウスに新しい仲間がやって来ました,1518695
2017-09-13,せっかくなのでローションで遊びました,2144405
2017-09-11,増田が遊びに来たのでとりあえず盗撮しました,1455853
2017-09-10,【メンバー全員大集合】オーストラリアのおみやげをあげます,1440727
2017-09-08,飛行機なくなって日本に帰れなくなりました,1494364
2017-09-08,【豪華ゲスト】第３回じゃんけんに負けたら景色になってくる例のゲーム,573998
2017-09-08,渋谷ジャパンさんが勝手に東海オンエアのカメラを回しました,626165
2017-09-08,東海オンエアの動画がお休みになる理由についてお話しします,906966
2017-09-08,https://www.instagram.com/to_tetsuya/?hl=ja ,539531
2017-09-06,【in Australia】英語しゃべれないのにルームキー無くしました,1103202
2017-09-05,友達がいると飛行機の中も暇じゃないよっていう話,758766
2017-09-03,家に入って来たとしみつの第一声を当てます,2120526
2017-09-02,【犯人は誰だ】としみつがいたずらされてしまったようです,3473823
2017-09-01,新iphoneケースが到着したようです,1276435
2017-08-31,ラジオ体操最終日の様子＆てつやの心情,1117651
2017-08-30,お昼ご飯のお寿司が４つしか届かなかったので取り合います,2926120
2017-08-28,東海オンエアは世界平和を望んでいますというサブチャンネル,2461067
2017-08-27,虫眼鏡のiphoneケースチェンジの時期がやってきました　後編,1929149
2017-08-26,虫眼鏡のiphoneケースチェンジの時期がやってきました　前編,1591997
2017-08-25,絵だけ大喜利　説明ありver.,610587
2017-08-24,【作業用】たくさんサブチャン撮ったからまとめるわ！暇なときに見て！,1170310
2017-08-23,てつやの体が大変なことになってしまいました‥‥,2306594
2017-08-22,てつや、後輩にAirPodsをプレゼントなるか？,909958
2017-08-20,りょうが罰ゲーム喰らわなすぎるので「語尾」変更ルーレットを開催します,3463265
2017-08-19,豪華！後輩四人＆カイト水鉄砲一斉掃射で起こします【寝顔に水29】,700968
2017-08-18,としみつが癖のある弾き語りをしてたので盗撮しました,3555215
2017-08-17,出っ歯に急に変なLINE送ったらなんて返ってくるのか予想選手権！,1245958
2017-08-16,もらしました,1899221
2017-08-15,【即興劇】まずい飯を食ったらメンタルが崩壊しました,1952100
2017-08-14,やばいメシ屋を提案したてつやを懲らしめたいじゃんけん,3266405
2017-08-13,久しぶりにしばゆーが来たのでじゃんけんでご飯決めます,4077966
2017-08-12,てつやのちん◯んがおかしいらしい,1630418
2017-08-11,第一回東海オンエアサブチャンネタ会議,1509048
2017-08-10,自転車バラバラ生放送の反省会＆ちょっとした愚痴＆ちょっとしたお願い,649295
2017-08-08,やはりてつやはおバカということ,1949252
2017-08-07,YouTubeから届いた謎の本読んだら想像以上に感動した！！,1189174
2017-08-06,はじめしゃちょーの洗礼【寝起きシンバル＆絶対ゲボを吐く液体】,1351973
2017-08-05,なんと水溜りボンドから２万回蹴った石もらいました,1081929
2017-08-04,深夜５時、はじめしゃちょーがベイブレードで３連勝したら寝れます,395465
2017-08-03,【疑問】東海オンエアははじめしゃちょーに敬語を使うべきなのか？,3429908
2017-08-02,メインチャンネル200万人ありがとうございます動画,659289
2017-07-31,虫逃がそうとしてたらまたりょうがてつやをいじめました,1648073
2017-07-30,てつやと負け犬、人生初のレコーディングを経験す,1067235
2017-07-29,ドラクエ撮影、魔王を滅ぼした後の反省会,1030156
2017-07-27,VR中の後輩の目の前では何しても気づかれない説,1607484
2017-07-26,【名推理】負け犬、親友のてつやが深夜２時に何をしてるのか当てます,981595
2017-07-25,英語で届いたファンレターに英語で返事します,710195
2017-07-24,視聴者さんからネタが送られてきたので臨時ネタ会議を開催します,931170
2017-07-23,新しい家がとても広いのでかくれんぼしてみました,3110072
2017-07-22,てつやの膝から血が出てたので３０分雑談しました,2527419
2017-07-21,としみつがやらかしたのでひとつサブチャンにでもしましょう,2448120
2017-07-20,引っ越しをするのでオリジナル痛車とさよならします,4159779
2017-07-19,【ゴルフ同好会】てつ虫のショートコース　〜やっぱ経験者がうまい〜,401165
2017-07-16,これからの行動を賭けた深夜のUNO対決　てつやvs虫眼鏡vsとしみつ,2923720
2017-07-15,寝顔に水28　〜仲良し二人とゴワゴワの布団〜,1188448
2017-07-13,動画の買い出しに名古屋に行ったんだがてつやはやっぱりアホだ,3063875
2017-07-12,雑談生配信したい気分です(残す予定なし),1462348
2017-07-12,香水をかけたう○こはくさい？いい匂い？,621416
2017-07-10,としみつが石を蹴っている間の雑談　〜たまには物申したいのだ〜,1291698
2017-07-09,【モンスト】新爆絶「カナン」初見挑戦でオンエア史上初の快挙！？,1105770
2017-07-08,【嫌いなもの大食い】プロラグビー選手は「チーズ」が嫌いです,945177
2017-07-07,【じゃんけんで晩ご飯】今日はお店じゃなくて｢市｣を決めます,1469189
2017-07-06,「駄菓子だけで料理」てつや編　〜キャベツ太郎のアヒージョ〜,984472
2017-07-05,「駄菓子だけで料理」としみつ編　〜味噌カツサンドとポタージュ〜,515925
2017-07-04,「駄菓子だけで料理」りょう編　〜モロッコカルボナーラ〜,887728
2017-07-03,「駄菓子だけで料理」虫眼鏡編　〜梅とホタテのスウプ〜,641432
2017-07-02,【てつやの耳攻めボイス】お外デート編,1373611
2017-07-02,【としみつの耳攻めボイス】看病編,1470665
2017-07-02,【りょうの耳攻めボイス】初めての腕枕編,1149856
2017-07-02,【ゆめまるの耳攻めボイス】？？？編,761962
2017-07-02,【虫眼鏡の耳攻めボイス】一緒にお風呂編,1162515
2017-07-02,【しばゆーの耳攻めボイス】ピロートーク編,1071904
2017-07-01,【やや作業用】メンバー４人の新キャラ要素のくじを作るてつや＆虫眼鏡,606894
2017-06-30,バーベキューをするブラジルの方々の仲間に入れてもらいます,2764268
2017-06-29,１万円無駄遣い談義　〜てつや＆としみつ編〜,591410
2017-06-28,１万円無駄使い王の旅　〜しばゆー＆虫眼鏡編〜,1216239
2017-06-27,ゴジラに襲われているとしみつ,711213
2017-06-26,実はしばゆーのスーツはメンバーが勝手に全部決めてました,2659154
2017-06-25,【ファイトリーグ】てつやが早速ハマったのでルールを教えてくれます,621000
2017-06-24,オーダーメイドスーツが届いてご機嫌なとしみつ,1942163
2017-06-23,【メンバー全員参加】午前４時のラーメン戦争じゃんけん,2843904
2017-06-22,くさい４　〜謎の液体編〜,547958
2017-06-21,てつやの足が病気かもしれません,2417106
2017-06-19,てつやが世界に２５０本しかない腕時計を買いました！,1414805
2017-06-19,スケボーでこけてケガしたてつやをいじめるりょうでした,1018173
2017-06-18,てつやが約束のシアトルみやげを買ってきてくれました,798966
2017-06-17,スケボーをスキージャンプみたいにして遊ぶのは危ないです,1301905
2017-06-14,てつやが遂にInstagramを始めた！？,385919
2017-06-14,ホームビデオにアバンティーズが写り込む事件が発生。,990807
2017-06-14,森のくまさんのレコーディング風景です,1901008
2017-06-13,てつやはおバカなので動画のデータが消えました,1162036
2017-06-12,としみつがこけてケガしました,403212
2017-06-11,てつやが急な坂道をうねうねするやつで駆け下ります！！,632973
2017-06-10,てつやの気まぐれクッキング　〜つばすの刺身〜,3621682
2017-06-09,プロラグビー選手に晩御飯おごりましょう…じゃんけんでな！！,1189959
2017-06-08,【しばゆー】欅坂46『 不協和音』 踊ってみた,4359718
2017-06-07,【なかよし】おうち で ポップコーンやさん に なったよ！！,1806942
2017-06-06,みんな…オレラに力を分けてくれぇ！！！！,337638
2017-06-05,パンツ一丁＆笑顔で階段を駆け上がったら気持ち悪いんじゃないか？,1590319
2017-06-04,【違う】６月４日なので誕生日をお祝いしました,1666080
2017-06-03,【論】おじいちゃんはいつからおじいちゃんっぽい服を着始めるのか？,662458
2017-06-02,【難易度８兆】ばなながなくしたてつやの車の鍵をみんなで探してみましょう,739472
2017-06-01,ついにいくらが届きました,2084599
2017-05-31,「うんちくダウト」ドベ決定サドンデス,787144
2017-05-30,【やさしい】てつやの一人称「わし」が終わりそうにないので罰ゲームを変えてあげましょう,894334
2017-05-29,スライム型の目薬をなんとか入手したので喉が痛いてつやにさしてあげましょう,819293
2017-05-28,VRでホラーゲームを一応てつや＆虫眼鏡も体験しておきます,1711569
2017-05-27,東海オンエアワンリフ大会,1001358
2017-05-26,虫眼鏡の新iphoneケースがついに決定しました,2070337
2017-05-25,虫眼鏡、ダサいケースiphoneケースを替えたいので交渉します,2582759
2017-05-24,てつとし虫のプライベートボウリングを１ゲームご覧ください,2405396
2017-05-23,【プロレーサーも参戦】セグウェイレースバトル！！,624478
2017-05-21,じゃんけんで負けた奴、一人称を「俺」じゃなくするゲーム,1644620
2017-05-20,【コアすぎ】サブチャンネルイントロ早押しクイズ,470549
2017-05-19,【モンスト】新爆絶「エルドラド」初日撃破なるか！？【TETSUYA Games】,556456
2017-05-18,東海オンエアの動画イントロ早押しクイズ！！,640680
2017-05-17,別々に撮った動画を合成しないでみたらカオスすぎた,1003489
2017-05-15,【ゴルフ同好会】ショートコース第２ホール　〜パターむずいやん〜,367115
2017-05-14,サブチャンネルですらNGになったしょうもない動画を５本まとめてどうぞ,911375
2017-05-13,としみつにまんこを見せてあげました,6547335
2017-05-12,まんこを見ました,3712012
2017-05-11,沖縄での思い出　〜携帯壊れちゃったよ〜,637628
2017-05-10,【負けられない】当たりが極端に多めの晩御飯決めじゃんけん,2567555
2017-05-09,高級ハブ酒を泥酔としみつと酒豪へきほーにごちそうします,892210
2017-05-07,てつやのペット｢ニョロ助｣のえさやりシーンfull ver.,4413810
2017-05-06,あのわけわからん木の楽器の吹き方がわかりました,1642578
2017-05-05,忘れていた例の白い粉を後輩に振る舞います,621448
2017-05-04,りょうくんは許せないことがあるようです,2358418
2017-05-03,プロラグビー選手がひみつ箱開けるまで「風俗に行っていいよという彼女はありかなしか」討論会,1507070
2017-05-02,大撮影の後のご褒美ご飯をじゃんけんで決めます,1798239
2017-04-30,第一回東海オンエアママチャリ競輪大会,663916
2017-04-29,全然見たことない楽器、演奏対決の練習風景です,295362
2017-04-28,ウザい罰ゲームありで後輩に「敬語禁止令」を出しました,602159
2017-04-27,グラウンド片付けを賭けたPK対決,3287237
2017-04-26,東海オンエアがすしらーめんりくくんを褒め倒す動画,1314724
2017-04-25,【パワハラ】後輩YouTuberに「今から来い」と言ったら来る？来ない？,1555575
2017-04-24,東海オンエアーズの野球練習はきびしい,1786254
2017-04-22,BGMとエンディングを重ねたらすげえ名曲になるかも！！,921475
2017-04-21,てつや家に行ったら派手な髪の毛が落ちてました、説教します,1521469
2017-04-20,【大激論】妻、彼女のいる人は他の女性とセッ○スしてはいけないのか！？,2847660
2017-04-19,なぜか真剣に援助交際について話し合うてつ＆りょう＆ゆめ＆虫,1166047
2017-04-18,女性YouTuberへのコラボ依頼メッセージに悩む男たち,846321
2017-04-17,寝顔に水27とこの髪型の行く末について,482649
2017-04-15,【ゴルフ同好会】てつや＆虫眼鏡、ショートコースデビュー,694217
2017-04-14,てつやのNew髪型を見た虫眼鏡の一言目とは？,1955057
2017-04-13,としvs虫眼鏡　一本下駄トライアスロン,608496
2017-04-12,おまぬけなてつやと可愛い店員の物語,545211
2017-04-10,外国人をオナラで起こします,275585
2017-04-09,あっしぇを説教するオンエア＆カリブラ,553604
2017-04-08,「一見さんお断りのお店の最初のお客さんは？」風呂上がりのてつ学その１,420567
2017-04-07,（懐かしの？）撮影合間トーク　「新年度とは」,241104
2017-04-06,お客さんを迎えてもじゃんけん晩御飯は絶対です,1495891
2017-04-04,としみつは本当に童貞なのか？そもそも童貞とは？,2678813
2017-04-03,投票の結果、撮影部屋を掃除することになりました,1131336
2017-04-01,【鼻フック】結局てつや＆虫眼鏡もやるやつ,1439158
2017-03-31,東海オンエアの見せてはいけない部分をお見せします,1245366
2017-03-29,てつやのお料理日記【14日目】,1499369
2017-03-28,東海オンエア初の個展(?)のようすを大公開します,467711
2017-03-27,りょう、ついに口噛み酒を一気飲み,869465
2017-03-26,お腹いっぱいのてつや VS 焼肉へ行きたい人たちの醜い争い,2053811
2017-03-25,としみつに一発ギャグをレクチャーするてつ＆しば＆ゆめをノーカットでどうぞ,949164
2017-03-24,日本一のラーメンYouTuber「SUSURU TV.」さんとサチオ新店へ！,667777
2017-03-23,あんまり同時に見ない準レギュラー二人の1.2.Switchをごらんください,523941
2017-03-22,てつやどハマりゲーム「タンク」を全クリしてやりたい,1685991
2017-03-20,【悲報】りょうくんが口噛み酒を飲むことが内定してしまいました…,809561
2017-03-19,1.2.switch買ったらしいのでてつやととしみつがぐるぐる回る動画をご覧ください,814254
2017-03-18,【誰でしょう】東海オンエアの中で無能な２人は帰宅、４人で動画撮ります,1013214
2017-03-17,YouTubeの「字幕」に正しく聞き取ってもらいたいのだ,753668
2017-03-16,てつやの高級ドライバーでてつやを起こします,542956
2017-03-15,視聴者さんからの手紙でとんでもない物が送られてきました,713733
2017-03-14,みなさんに告知があります,762639
2017-03-12,これを今日のてつやのブログとさせていただきます。,255385
2017-03-12,無理やり連れてこられたてつ＆虫もお買い物できました（？）,2888936
2017-03-11,りょう＆とし、見事財布GET！　一方てつやは…,3348337
2017-03-10,お買い物に行きたいりょう＆とし VS 編集したいてつ＆虫,2952165
2017-03-09,財布を失くしたりょうくんがおもしろいことを閃いたようです,3193617
2017-03-08,Siriを製造するToshimitsu,879834
2017-03-06,【ゴルフ同好会】てつや、さらにクラブもたくさんお買い上げ,803016
2017-03-06,【ゴルフ同好会】てつや、高級キャディバッグを買う？？,1069884
2017-03-05,しばゆー、日報戦犯１８万円の行方は…,2768202
2017-03-04,【ゴルフ同好会】７番アイアン飛距離対決＆同好会の名前が決まりました,999719
2017-03-03,メンバー全員が揃ったのでしばゆーを起こしにいきます,1406591
2017-03-02,なんと…りょうくんがゲームをしています…,941680
2017-03-01,２４時間ぴったりストップウォッチ　結末はいかに…,695753
2017-02-28,２４時間ストップウォッチ中のてつやに突撃＆経過報告,433766
2017-02-26,Tetsuya beatboxer,263043
2017-02-25,【毎週恒例】晩ごはん決めじゃんけん　〜憲子編〜,1096921
2017-02-23,てつや、としみつに1000万円お支払いです,1278276
2017-02-22,【ゴルフ同好会】ユニフォーム＆チーム名会議,253158
2017-02-20,男の子は動物園でこんな会話しかできません,800109
2017-02-19,せっかく動物園に来たのでおサルさん鑑賞しておきます,250311
2017-02-18,紙風船が割れなくて悔しかったのでバレーしています,165628
2017-02-17,【ゴルフ同好会】ゴルフ場へ行けないのでWiiでゴルフバトルです,2119929
2017-02-16,てつや、日暮旅人を語る,229343
2017-02-14,危険な車を発見！東海オンエアの力で大事故を防ぎました（？）,685575
2017-02-13,【ゴルフ同好会】素人だらけで打ちっ放しへ,411716
2017-02-12,【モンスト】新超絶「カイン」を初日攻略してやりました,814406
2017-02-10,【作業用】てつや＆虫眼鏡＆出っ歯の即興漫談「起きたら未来でした」,604147
2017-02-09,売名したいやつ大集合！売名大会の詳細です,146891
2017-02-08,【作業用】スナック菓子スカスカすぎて一袋一口で食べれる説【ノーカット版】,2076046
2017-02-08,めっちゃ古いゲームでチャンバラに興じるてつやであった,706824
2017-02-07,出っ歯がゴルフの極意を教えてくれました,270000
2017-02-06,【恒例行事】絶対的な効力のじゃんけんで晩ご飯を決めます,2111765
2017-02-05,【ビビったら終了】バイオハザードをしてるてつやの顔面ウォッチング,368534
2017-02-03,節分なので豆をまきました,409889
2017-02-02,寝坊してるてつやになにもしないで普通に起こしてみた,550533
2017-01-31,【スマブラ】てつや、後輩に威厳を見せられるか,176900
2017-01-29,【隠し撮り】としみつが遅刻したので後輩に説教をしてもらいました,492302
2017-01-28,後輩がてつやに寝顔に水２６,236753
2017-01-27,「例の白い粉」を何も知らないマネージャーに食わせました,684738
2017-01-26,てつやがもらった白い粉が想像以上にやばい粉だった,1448276
2017-01-25,てつやどハマりゲーム「タンク」がおもしろすぎるらしい,2081871
2017-01-24,水溜りボンドに「敬語禁止令」を出しました,2597990
2017-01-22,【水溜りボンドご乱心】寝顔に花火,1016587
2017-01-21,水溜りカンタvs虫眼鏡　  YouTuber界最弱の男はどっちだ！,731990
2017-01-20,【お下品】てつやとおしっこの長さを勝負してみないか！？,597992
2017-01-19,吸音材を買ったので声が響かなくなるか実験しました,475831
2017-01-18,弟にランダムでお年玉をあげてみます,1174544
2017-01-17,【ノーカット版】本気のパンチはティッシュ何枚で止めれるのか！？,280917
2017-01-16,タケヤキさんが教えるUFOの事実とは…,113624
2017-01-15,【雑談】「ニコッ」とか擬音って絶対そんな音出てないよね,556307
2017-01-14,てつやにもう耐性ができてる寝顔に水２５,510821
2017-01-13,としみつが買ってきてくれたケーキ争奪ドラフト会議,1322090
2017-01-11,ぜってえに開かねえ瓶を開けられるのは誰だ,2180569
2017-01-10,茶髪にしてからてつやはブスになったのではないか？,1179937
2017-01-09,としみつが寝ました,722518
2017-01-08,今年一年右腕だけ筋トレをするてつやの現在の筋力はこちらです,868408
2017-01-05,【モンスト】時間がねえ！としみつギリギリ覇者チャレンジ37階編,484506
2017-01-04,東海オンエア晩飯戦争 withタケヤキ,1012402
2017-01-02,【モンスト】新爆絶「蓬莱」に初見挑戦！！,757108
2017-01-01,集合したらりょうとてつやはなぜか風呂にいました,2158879
2016-12-31,あけおめ！東海オンエアの年越しはこんなんでした！,750711
2016-12-30,【モンスト】★６確定！大晦日限定オールスター感謝ガチャ×５！,1831531
2016-12-29,【スマブラ】てつや　vs　Fischer’s最強の男,4507944
2016-12-28,「世紀末覇王伝ボブ」　完全朗読ver.,169319
2016-12-27,【スマブラ】　ｖｓはじめ＆禁断　第一回事務所対抗スマブラ大会！,1140773
2016-12-26,東海オンエアは動画の買い出しをこう決めます,728995
2016-12-25,日本で十数人しか持ってない(多分)金の盾を開封しますよ！！,436513
2016-12-24,第2回ちょっと嫌な罰ゲームありの大富豪大会　てつｖｓしばｖｓ虫ｖｓマネ,560258
2016-12-23,くさい３　～未確認クサイ生物の巻～,548055
2016-12-21,「ランダムに引いた5つの単語で動画撮ります」作戦会議,506333
2016-12-20,深夜のラーメン戦争　しばゆー、プロラグビー選手の餌食に,929834
2016-12-19,深夜のラーメン戦争はスマブラ対決へ…,1920908
2016-12-18,深夜のラーメン戦争　ｖｓプロラグビー選手,422053
2016-12-17,てつや、国民的アイドルのライブへ行ったのだった,501837
2016-12-16,字幕が永遠に残り続けてしまう世界　編集なしver.,830975
2016-12-15,ＧＯＫ会場の豪華さにはしゃぐ田舎者たち,268609
2016-12-13,第2回電流ポーカーフェイス,815610
2016-12-10,てつやのお料理日記【13日目】,3312608
2016-12-08,カメラがぶちこわれました,120213
2016-12-07,しばゆーにビリビリペン渡した【しょうもないドッキリvol.4】,625512
2016-12-04,なぜ編集ミスが起きてしまうのか。,341790
2016-12-03,【ポケモンＳＭ】てつや、ついにチャンピオンに挑む,290490
2016-12-01,【ポケモンＳＭ】素人てつやの四天王挑戦日記　ｖｓハラ,134286
2016-11-30,謎のピンポンダッシュを成敗したい,1290382
2016-11-28,【ポケモンＳＭ】素人てつやの四天王挑戦日記　ｖｓライチ,134158
2016-11-27,【罰ゲーム】自然屁をするまでしばゆーがしゃべるサブチャンネル,224029
2016-11-26,【ポケモンＳＭ】素人てつやの四天王挑戦日記　ｖｓアセロラ,190676
2016-11-25,【ポケモンＳＭ】素人てつやの四天王挑戦日記　ｖｓカヒリ,352858
2016-11-24,てつやのＤＳをしばゆーが持っていたので取り返します,1817821
2016-11-22,【モンスト】モン玉ガチャ我慢できずにLv.3で引いちゃいました,456985
2016-11-20,しばゆー大遅刻につきみんなで制裁を考えました,3889701
2016-11-19,寝顔にチョコレート,264490
2016-11-18,少しだけ嫌な罰ゲームありの大富豪　てつｖｓしばｖｓ虫ｖｓパン,555061
2016-11-16,【モンスト】幽遊白書コラボガチャで★５大当たり！,429661
2016-11-16,ほろ酔いセグウェイスポーツの巻,163146
2016-11-15,1週間ぶりに帰国したてつやを愛のハグでお迎え,575898
2016-11-12,しばゆーから罰金11万円を取り立てます,2770705
2016-11-11,目指せクソゲーマスターその３「Trap Adventure2 聳え立つ獄彩色の大壁編」,1064644
2016-11-10,カリスマブラザーズに会ってみた,381953
2016-11-09,【9時集合】東海オンエアの中で時間を守れるのは誰だグランプリ,2822786
2016-11-07,柴田家、兄弟の絆を再確認す,2820208
2016-11-06,てつやのマジック日記その２,132292
2016-11-04,【鬼畜】大絶叫！目指せクソゲーマスターその３「 Trap Adventure2」,1735520
2016-11-03,新種の虫？がいたので命名しました,134760
2016-11-02,てつやのマジック日記,146049
2016-11-01,【てつや誕生日】観覧車に乗ってみんなでお祝いする動画,473677
2016-10-31,Fis○her'sに憧れる男たちの挑戦,2043818
2016-10-30,目指せクソゲーマスターその２「ピンポンカーブ」,542250
2016-10-29,てつやが唐突にベトベトンを捕まえにいくのについて行ってみた,903807
2016-10-28,りょうが結婚指輪をしてる,2220207
2016-10-27,目指せクソゲーマスター！虫眼鏡奮闘記その１「アッー」,1049516
2016-10-26,マネキンとカーセックスをしている男を放置してみた,318775
2016-10-25,てつやｖｓしばゆーｖｓ虫眼鏡　結局一番優秀なのは？,656702
2016-10-24,りょうとしみつゆめまるがYouTubeSpaceでプリクラを撮りました,630842
2016-10-23,いがぐりをぶんなげる,140572
2016-10-22,忍者の苦悩は深い,71238
2016-10-21,近所の子どもが集金に来ました,456213
2016-10-20,しばゆーが久しぶりに岡崎に来ました,574335
2016-10-19,【くじ引き】旅行の旅３ｒｄシーズンで行くのはこの県だ！！,928353
2016-10-18,第一回東海オンエアバドミントン大会,1117851
2016-10-17,りょうが虫眼鏡の車を運転したら虫眼鏡がイケメンだった（？）,2869026
2016-10-16,【女子必見】どＳなりょうが寝顔に水２４,805896
2016-10-15,【モンスト】ナイチンゲール狙いで１０連ガチャ×５！！,676436
2016-10-14,てつやは意外にバッティングができる,1048720
2016-10-13,東海オンエアチェス大会決勝戦,149835
2016-10-12,てつや　～社長への道～　めちゃすごい椅子編,870658
2016-10-10,【モンスト】りょう、3周年爆絶感謝ガチャにて大爆死の巻,479231
2016-10-10,【ガチ】視聴者さんとフットサル対決！！,413662
2016-10-09,【モンスト】新超絶「ニルヴァーナ」にてつやととしみつが初見チャレンジ！！,392790
2016-10-08,【モンスト】火・木・光・闇で３周年爆絶感謝ガチャ×４！,2125343
2016-10-07,寝顔に水２３（尿？）,192196
2016-10-06,カリブラに大人の世界へと連れていかれたオンエアである,443551
2016-10-05,打ち上げのしゃぶしゃぶのだしを決める討論,3332316
2016-10-03,てつやのお料理日記【12日目】,2907555
2016-10-02,【感謝】虫眼鏡がてつやにおみやげをあげる,443699
2016-10-01,てつやとしばゆーの徹底討論！あの言葉が気に食わない！,244298
2016-09-30,てつやがめっちゃ高い服買ってきたから値段を当てて奪ってやる,1396687
2016-09-29,【最終回】寝顔にプロテイン,309932
2016-09-27,【モンスト】新爆絶「黄泉」に初見チャレンジ！クリアなるか！？,329273
2016-09-26,顔面にいきなり牛乳ぶっかけ【しょうもないドッキリvol.4】,84939
2016-09-25,粘土でモンスター作ったらてつやのはエロいしゆめまるのはすげえ,1127659
2016-09-24,【ベイブレード】10歳差対決！ベイブレード大会優勝者vsてつや！,184220
2016-09-22,【激臭】くさやをみんなで食べてみた,554554
2016-09-21,まったく知らない外国人が急に動画に入ってきた時の反応は！？,202827
2016-09-20,りょうくんがお手紙をもらって喜んで服を脱いでいる動画,1190160
2016-09-19,カメラかまえてるだけドッキリその４,124318
2016-09-18,絶対写しちゃいけない人に寝顔に水２２,406399
2016-09-17,てつやは雑談しながらかっこよくたこ焼きを焼いたのであった,3759036
2016-09-16,てつやがまた変な時計買っちゃったよ,813378
2016-09-15,てつやのお料理日記【11日目】,1751595
2016-09-14,三納物語が大先輩ワタナベマホトを起こす,1514487
2016-09-12,急にりょうの家に行った【しょうもないドッキリvol.3】,1991956
2016-09-11,マホトが急に後ろにいる【しょうもないドッキリvol.2】,612435
2016-09-10,【高速道路】としみつねるな,1463783
2016-09-09,【負けたら引退】臭いセンサーでうんこの臭い測ってみた！,858573
2016-09-08,【モンスト】新超絶！「滅の審判下せし水の闘神」ドゥーム攻略！,381625
2016-09-07,進撃のサブチャンネル,87902
2016-09-06,【モンスト】キスキル・リラ狙い！ガチャ引いてジェスチャークイズ！,265461
2016-09-04,【スマブラ】深夜のラーメンを賭けててつやと出っ歯が大激戦,965009
2016-09-01,カメラをかまえてるだけドッキリその３,254236
2016-09-01,大先輩に寝顔に水２１,378806
2016-08-29,【ベイブレード】てつや最強カスタム「ダークデスサイザー・Ｇ・Ｏ」に何なら勝てるのか！！,241262
2016-08-27,酔っぱらったてつやが「寝顔に水２０」をする,752777
2016-08-27,第一回酔っぱらいYouTuber神経衰弱！！,871385
2016-08-27,【モンスト】ツクヨミ零に初見チャレンジ！！ぬおおおおおおお！！,446425
2016-08-23,【モンスト】大当たり！！★６確定ガチャ×３！,1183534
2016-08-23,【ベイブレード】大会を開催するぜっていう告知！,76034
2016-08-22,イヤホンガンガン目隠しローションジェンガタワーフルバージョン,401687
2016-08-19,【モンスト】てつやのモンスターボックス紹介します！！,1287129
2016-08-19,【東海オンエアになる前の話】完全攻略ＢＯＯＫメイキング　in城西高校,1832332
2016-08-17,ねぶた会場でてつやを襲った悲劇とは！？～てつや半ギレの苦悩編～,246063
2016-08-15,シールだけで塗装した車をお母さんに見せてみた,259264
2016-08-15,青森ねぶたで大事件発生　～ポケモンもいるよ編～,138040
2016-08-12,低評価3万の男がてつやとベイブレード対決する動画,446234
2016-08-12,イベント会場に潜入したとしみつは何秒で見つかるのか！！,158235
2016-08-10,カブトムシをいっぱいみつけたてつやである,638511
2016-08-08,【モンスト】大宴会の中爆絶エデンに挑戦！！,305566
2016-08-07,【ベイブレード】新商品続々開封＆ノヴァネプチューンvsストームスプリガン,383580
2016-08-05,【大人の本気】カブトムシやクワガタをザクザク取りに行こう,207278
2016-08-03,8/4、8/5のイベントの詳細発表！！！,67942
2016-08-01,【しばゆーは実はイケメン？】完全攻略ＢＯＯＫメイキングその２,238667
2016-08-01,虫眼鏡がわがままでとしみつが怒っててつやは屁こき虫,2203842
2016-07-29,【ベイブレード】レアベイ「ジェイルヨルムンガント」ゲット！早速バトルしてみた！,474257
2016-07-29,東海オンエア完全攻略ＢＯＯＫメイキング　in 岡崎城,319563
2016-07-25,寝顔に水18,186312
2016-07-25,寝顔に水19,217162
2016-07-25,てつやのお料理日記【１０日目】,1487015
2016-07-21,唐揚げの唐揚げの唐揚げの唐揚げの唐揚げの唐揚げの唐揚げ食べてみた,2891676
2016-07-21,着替えがない男は海でこう遊べ　at Santa Monica,192866
2016-07-18,しょうもないドッキリ選手権vol.1【青い米】,1535013
